"origin","origin_lon","origin_lat","dest","dest_lon","dest_lat","distance"
31,-96.02,41.26,51,-76.12,36.81,1110.93308003977
31,-96.02,41.26,53,-122.33,47.6,1365.54225053429
31,-96.02,41.26,54,-81.63,38.35,790.554719340298
31,-96.02,41.26,55,-87.91,43.04,434.06370155588
31,-96.02,41.26,56,-104.82,41.13,458.589846732504
32,-115.19,36.17,1,-86.81,33.52,1617.37871214535
32,-115.19,36.17,2,-149.9,61.22,2296.81530961694
32,-115.19,36.17,4,-112.07,33.45,258.078508821127
32,-115.19,36.17,5,-92.29,34.75,1292.37128609444
32,-115.19,36.17,6,-118.24,34.05,226.272422354936
32,-115.19,36.17,8,-104.99,39.74,608.525005569189
32,-115.19,36.17,9,-73.19,41.18,2274.83696748402
32,-115.19,36.17,10,-75.55,39.74,2161.01633637797
32,-115.19,36.17,11,-77.03,38.89,2088.99561928998
32,-115.19,36.17,12,-81.66,30.33,1972.57671357318
32,-115.19,36.17,13,-84.39,33.75,1748.5585266247
32,-115.19,36.17,15,-157.86,21.3,2758.63367080359
32,-115.19,36.17,16,-116.2,43.62,516.777868306593
32,-115.19,36.17,17,-87.63,41.88,1527.0504147901
32,-115.19,36.17,18,-86.15,39.77,1597.69653861932
32,-115.19,36.17,19,-93.61,41.58,1218.18756786173
32,-115.19,36.17,20,-97.33,37.69,992.745558398541
32,-115.19,36.17,21,-85.65,38.21,1628.91177633314
32,-115.19,36.17,22,-90.03,29.98,1515.87786538233
32,-115.19,36.17,23,-70.3,43.68,2409.55037100666
32,-115.19,36.17,24,-76.62,39.31,2107.49188092051
32,-115.19,36.17,25,-71.08,42.33,2376.59486773021
32,-115.19,36.17,26,-83.08,42.36,1762.70525345309
32,-115.19,36.17,27,-93.27,44.98,1297.8041958827
32,-115.19,36.17,28,-90.2,32.31,1450.82915620952
32,-115.19,36.17,29,-94.56,39.03,1146.47491421969
32,-115.19,36.17,30,-108.52,45.79,749.231855072243
32,-115.19,36.17,31,-96.02,41.26,1091.12091210647
32,-115.19,36.17,32,-115.19,36.17,0
32,-115.19,36.17,33,-71.45,42.99,2354.51480946003
32,-115.19,36.17,34,-74.18,40.74,2226.08124782855
32,-115.19,36.17,35,-106.66,35.1,485.554635328001
32,-115.19,36.17,36,-73.98,40.67,2236.99771023756
32,-115.19,36.17,37,-80.84,35.21,1922.97671672696
32,-115.19,36.17,38,-96.81,46.89,1201.44284583708
32,-115.19,36.17,39,-82.99,39.96,1765.41060709592
32,-115.19,36.17,40,-97.5,35.52,992.657968806325
32,-115.19,36.17,41,-122.67,45.52,754.122191046467
32,-115.19,36.17,42,-75.15,39.96,2180.52388725998
32,-115.19,36.17,44,-71.41,41.82,2362.75652939571
32,-115.19,36.17,45,-79.94,32.79,2014.46596790527
32,-115.19,36.17,46,-96.73,43.54,1102.03792152567
32,-115.19,36.17,47,-86.77,36.15,1583.2543477204
32,-115.19,36.17,48,-95.39,29.73,1230.17555261599
32,-115.19,36.17,49,-111.89,40.77,364.198326630974
32,-115.19,36.17,50,-73.21,44.47,2263.15671896962
32,-115.19,36.17,51,-76.12,36.81,2160.36819990546
32,-115.19,36.17,53,-122.33,47.6,869.642852262716
32,-115.19,36.17,54,-81.63,38.35,1845.77287404863
32,-115.19,36.17,55,-87.91,43.04,1523.09601199768
32,-115.19,36.17,56,-104.82,41.13,656.339725103174
33,-71.45,42.99,1,-86.81,33.52,1057.51361841715
33,-71.45,42.99,2,-149.9,61.22,3330.97727152219
33,-71.45,42.99,4,-112.07,33.45,2281.55412575323
33,-71.45,42.99,5,-92.29,34.75,1254.61732981271
33,-71.45,42.99,6,-118.24,34.05,2574.46213892598
33,-71.45,42.99,8,-104.99,39.74,1746.3479226488
33,-71.45,42.99,9,-73.19,41.18,153.642822903802
33,-71.45,42.99,10,-75.55,39.74,309.338012477085
33,-71.45,42.99,11,-77.03,38.89,406.386530936892
33,-71.45,42.99,12,-81.66,30.33,1039.2344100959
33,-71.45,42.99,13,-84.39,33.75,946.578308872366
33,-71.45,42.99,15,-157.86,21.3,5060.29637799413
33,-71.45,42.99,16,-116.2,43.62,2228.72631017471
33,-71.45,42.99,17,-87.63,41.88,829.510535176059
33,-71.45,42.99,18,-86.15,39.77,794.525687144995
33,-71.45,42.99,19,-93.61,41.58,1136.56188699347
33,-71.45,42.99,20,-97.33,37.69,1408.22922201072
33,-71.45,42.99,21,-85.65,38.21,815.042785287118
33,-71.45,42.99,22,-90.03,29.98,1363.62802841295
33,-71.45,42.99,23,-70.3,43.68,75.0127261450528
33,-71.45,42.99,24,-76.62,39.31,370.280155497783
33,-71.45,42.99,25,-71.08,42.33,49.3025533369375
33,-71.45,42.99,26,-83.08,42.36,593.472359954022
33,-71.45,42.99,27,-93.27,44.98,1093.00518907997
33,-71.45,42.99,28,-90.2,32.31,1259.97100826974
33,-71.45,42.99,29,-94.56,39.03,1234.27344589748
33,-71.45,42.99,30,-108.52,45.79,1828.91366156999
33,-71.45,42.99,31,-96.02,41.26,1263.50789483642
33,-71.45,42.99,32,-115.19,36.17,2354.51480946003
33,-71.45,42.99,33,-71.45,42.99,0
33,-71.45,42.99,34,-74.18,40.74,209.61716911076
33,-71.45,42.99,35,-106.66,35.1,1954.77456685452
33,-71.45,42.99,36,-73.98,40.67,206.597874277942
33,-71.45,42.99,37,-80.84,35.21,735.78920788677
33,-71.45,42.99,38,-96.81,46.89,1266.65124980463
33,-71.45,42.99,39,-82.99,39.96,633.760771059071
33,-71.45,42.99,40,-97.5,35.52,1481.77532796333
33,-71.45,42.99,41,-122.67,45.52,2504.29138070642
33,-71.45,42.99,42,-75.15,39.96,283.846418314718
33,-71.45,42.99,44,-71.41,41.82,80.7823930235981
33,-71.45,42.99,45,-79.94,32.79,841.709672977921
33,-71.45,42.99,46,-96.73,43.54,1270.99358090434
33,-71.45,42.99,47,-86.77,36.15,942.180946656584
33,-71.45,42.99,48,-95.39,29.73,1608.81368843016
33,-71.45,42.99,49,-111.89,40.77,2071.24373630296
33,-71.45,42.99,50,-73.21,44.47,134.91436959211
33,-71.45,42.99,51,-76.12,36.81,493.130799242613
33,-71.45,42.99,53,-122.33,47.6,2455.3352759062
33,-71.45,42.99,54,-81.63,38.35,622.692625065109
33,-71.45,42.99,55,-87.91,43.04,832.446795746428
33,-71.45,42.99,56,-104.82,41.13,1709.80174616393
34,-74.18,40.74,1,-86.81,33.52,855.418521420992
34,-74.18,40.74,2,-149.9,61.22,3363.14577401594
34,-74.18,40.74,4,-112.07,33.45,2134.96619547447
34,-74.18,40.74,5,-92.29,34.75,1071.78418096229
34,-74.18,40.74,6,-118.24,34.05,2441.58305889294
34,-74.18,40.74,8,-104.99,39.74,1622.16455654696
34,-74.18,40.74,9,-73.19,41.18,60.0313220351291
34,-74.18,40.74,10,-75.55,39.74,100.036932960824
34,-74.18,40.74,11,-77.03,38.89,198.178351766534
34,-74.18,40.74,12,-81.66,30.33,831.518055683635
34,-74.18,40.74,13,-84.39,33.75,740.151603948286
34,-74.18,40.74,15,-157.86,21.3,4958.76880542805
34,-74.18,40.74,16,-116.2,43.62,2143.18610391619
34,-74.18,40.74,17,-87.63,41.88,703.522012445609
34,-74.18,40.74,18,-86.15,39.77,635.801459813996
34,-74.18,40.74,19,-93.61,41.58,1012.83841074853
34,-74.18,40.74,20,-97.33,37.69,1256.2137215938
34,-74.18,40.74,21,-85.65,38.21,637.057800042509
34,-74.18,40.74,22,-90.03,29.98,1159.24241252573
34,-74.18,40.74,23,-70.3,43.68,284.210406237294
34,-74.18,40.74,24,-76.62,39.31,162.728164016293
34,-74.18,40.74,25,-71.08,42.33,194.607485582021
34,-74.18,40.74,26,-83.08,42.36,474.498510473412
34,-74.18,40.74,27,-93.27,44.98,1009.88962623188
34,-74.18,40.74,28,-90.2,32.31,1061.63583574647
34,-74.18,40.74,29,-94.56,39.03,1087.13218280399
34,-74.18,40.74,30,-108.52,45.79,1752.9742435523
34,-74.18,40.74,31,-96.02,41.26,1139.33194901574
34,-74.18,40.74,32,-115.19,36.17,2226.08124782855
34,-74.18,40.74,33,-71.45,42.99,209.61716911076
34,-74.18,40.74,34,-74.18,40.74,0
34,-74.18,40.74,35,-106.66,35.1,1805.7817338955
34,-74.18,40.74,36,-73.98,40.67,11.5597961933372
34,-74.18,40.74,37,-80.84,35.21,526.620011012267
34,-74.18,40.74,38,-96.81,46.89,1203.13529976025
34,-74.18,40.74,39,-82.99,39.96,467.975685351403
34,-74.18,40.74,40,-97.5,35.52,1316.04619949264
34,-74.18,40.74,41,-122.67,45.52,2436.11740069262
34,-74.18,40.74,42,-75.15,39.96,74.2851658371702
34,-74.18,40.74,44,-71.41,41.82,162.308863538172
34,-74.18,40.74,45,-79.94,32.79,634.169278428323
34,-74.18,40.74,46,-96.73,43.54,1170.62069068059
34,-74.18,40.74,47,-86.77,36.15,751.797349677897
34,-74.18,40.74,48,-95.39,29.73,1413.74577626343
34,-74.18,40.74,49,-111.89,40.77,1963.16039126914
34,-74.18,40.74,50,-73.21,44.47,262.165489157312
34,-74.18,40.74,51,-76.12,36.81,290.601688737333
34,-74.18,40.74,53,-122.33,47.6,2399.19686934429
34,-74.18,40.74,54,-81.63,38.35,430.539337372184
34,-74.18,40.74,55,-87.91,43.04,724.728893268293
34,-74.18,40.74,56,-104.82,41.13,1595.2987001134
35,-106.66,35.1,1,-86.81,33.52,1138.65347929325
35,-106.66,35.1,2,-149.9,61.22,2610.64955170605
35,-106.66,35.1,4,-112.07,33.45,329.730420225801
35,-106.66,35.1,5,-92.29,34.75,815.514796730816
35,-106.66,35.1,6,-118.24,34.05,663.812458682256
35,-106.66,35.1,8,-104.99,39.74,332.893421224845
35,-106.66,35.1,9,-73.19,41.18,1858.58059091776
35,-106.66,35.1,10,-75.55,39.74,1731.78421505365
35,-106.66,35.1,11,-77.03,38.89,1652.19031910492
35,-106.66,35.1,12,-81.66,30.33,1488.752336807
35,-106.66,35.1,13,-84.39,33.75,1272.76377473548
35,-106.66,35.1,15,-157.86,21.3,3227.46353977192
35,-106.66,35.1,16,-116.2,43.62,777.679293200448
35,-106.66,35.1,17,-87.63,41.88,1129.41315273532
35,-106.66,35.1,18,-86.15,39.77,1169.99062849967
35,-106.66,35.1,19,-93.61,41.58,836.63396115958
35,-106.66,35.1,20,-97.33,37.69,549.59915134821
35,-106.66,35.1,21,-85.65,38.21,1184.12471716613
35,-106.66,35.1,22,-90.03,29.98,1031.19070441059
35,-106.66,35.1,23,-70.3,43.68,2016.19643852105
35,-106.66,35.1,24,-76.62,39.31,1674.30465004916
35,-106.66,35.1,25,-71.08,42.33,1970.84409488268
35,-106.66,35.1,26,-83.08,42.36,1363.29659865138
35,-106.66,35.1,27,-93.27,44.98,981.842642310513
35,-106.66,35.1,28,-90.2,32.31,966.241961031903
35,-106.66,35.1,29,-94.56,39.03,720.754824915288
35,-106.66,35.1,30,-108.52,45.79,744.031732573412
35,-106.66,35.1,31,-96.02,41.26,717.479332541929
35,-106.66,35.1,32,-115.19,36.17,485.554635328001
35,-106.66,35.1,33,-71.45,42.99,1954.77456685452
35,-106.66,35.1,34,-74.18,40.74,1805.7817338955
35,-106.66,35.1,35,-106.66,35.1,0
35,-106.66,35.1,36,-73.98,40.67,1816.13322716487
35,-106.66,35.1,37,-80.84,35.21,1457.70752029675
35,-106.66,35.1,38,-96.81,46.89,961.132929413391
35,-106.66,35.1,39,-82.99,39.96,1338.13256713653
35,-106.66,35.1,40,-97.5,35.52,518.245254103329
35,-106.66,35.1,41,-122.67,45.52,1106.26915864174
35,-106.66,35.1,42,-75.15,39.96,1753.27146837946
35,-106.66,35.1,44,-71.41,41.82,1952.44118423966
35,-106.66,35.1,45,-79.94,32.79,1538.47064666753
35,-106.66,35.1,46,-96.73,43.54,787.585016245903
35,-106.66,35.1,47,-86.77,36.15,1119.97151820805
35,-106.66,35.1,48,-95.39,29.73,754.806112021347
35,-106.66,35.1,49,-111.89,40.77,484.079048495322
35,-106.66,35.1,50,-73.21,44.47,1878.46408547324
35,-106.66,35.1,51,-76.12,36.81,1708.77510755432
35,-106.66,35.1,53,-122.33,47.6,1182.17183355079
35,-106.66,35.1,54,-81.63,38.35,1402.88040152935
35,-106.66,35.1,55,-87.91,43.04,1143.73001375535
35,-106.66,35.1,56,-104.82,41.13,427.781993514288
36,-73.98,40.67,1,-86.81,33.52,861.901651372482
36,-73.98,40.67,2,-149.9,61.22,3373.46470939665
36,-73.98,40.67,4,-112.07,33.45,2145.36765607538
36,-73.98,40.67,5,-92.29,34.75,1080.47010938078
36,-73.98,40.67,6,-118.24,34.05,2452.37478560055
36,-73.98,40.67,8,-104.99,39.74,1633.22804959483
36,-73.98,40.67,9,-73.19,41.18,54.296057657519
36,-73.98,40.67,10,-75.55,39.74,104.952692704733
36,-73.98,40.67,11,-77.03,38.89,203.545942340201
36,-73.98,40.67,12,-81.66,30.33,833.213862389255
36,-73.98,40.67,13,-84.39,33.75,745.644865988464
36,-73.98,40.67,15,-157.86,21.3,4970.0814923461
36,-73.98,40.67,16,-116.2,43.62,2154.69964418346
36,-73.98,40.67,17,-87.63,41.88,714.753505534127
36,-73.98,40.67,18,-86.15,39.77,646.142836830332
36,-73.98,40.67,19,-93.61,41.58,1024.01058792464
36,-73.98,40.67,20,-97.33,37.69,1266.54810368168
36,-73.98,40.67,21,-85.65,38.21,646.349171050953
36,-73.98,40.67,22,-90.03,29.98,1165.16208722509
36,-73.98,40.67,23,-70.3,43.68,280.750192264353
36,-73.98,40.67,24,-76.62,39.31,168.607949258638
36,-73.98,40.67,25,-71.08,42.33,189.087505670465
36,-73.98,40.67,26,-83.08,42.36,485.946142197444
36,-73.98,40.67,27,-93.27,44.98,1021.44573745498
36,-73.98,40.67,28,-90.2,32.31,1068.67287340549
36,-73.98,40.67,29,-94.56,39.03,1097.68546627385
36,-73.98,40.67,30,-108.52,45.79,1764.52942043609
36,-73.98,40.67,31,-96.02,41.26,1150.46779908618
36,-73.98,40.67,32,-115.19,36.17,2236.99771023756
36,-73.98,40.67,33,-71.45,42.99,206.597874277942
36,-73.98,40.67,34,-74.18,40.74,11.5597961933372
36,-73.98,40.67,35,-106.66,35.1,1816.13322716487
36,-73.98,40.67,36,-73.98,40.67,0
36,-73.98,40.67,37,-80.84,35.21,530.889331135259
36,-73.98,40.67,38,-96.81,46.89,1214.67272585393
36,-73.98,40.67,39,-82.99,39.96,478.178933871574
36,-73.98,40.67,40,-97.5,35.52,1325.75850587766
36,-73.98,40.67,41,-122.67,45.52,2447.6770396809
36,-73.98,40.67,42,-75.15,39.96,78.8563137525295
36,-73.98,40.67,44,-71.41,41.82,155.604842907523
36,-73.98,40.67,45,-79.94,32.79,635.755685086316
36,-73.98,40.67,46,-96.73,43.54,1182.07826696885
36,-73.98,40.67,47,-86.77,36.15,759.946259789157
36,-73.98,40.67,48,-95.39,29.73,1421.13735357138
36,-73.98,40.67,49,-111.89,40.77,1974.46865362302
36,-73.98,40.67,50,-73.21,44.47,265.21545809482
36,-73.98,40.67,51,-76.12,36.81,290.247738710018
36,-73.98,40.67,53,-122.33,47.6,2410.73839462705
36,-73.98,40.67,54,-81.63,38.35,438.826042367333
36,-73.98,40.67,55,-87.91,43.04,736.192370741816
36,-73.98,40.67,56,-104.82,41.13,1606.54038017576
37,-80.84,35.21,1,-86.81,33.52,360.496961818028
37,-80.84,35.21,2,-149.9,61.22,3445.60341721239
37,-80.84,35.21,4,-112.07,33.45,1782.59847412471
37,-80.84,35.21,5,-92.29,34.75,650.05931961052
37,-80.84,35.21,6,-118.24,34.05,2119.83804367986
37,-80.84,35.21,8,-104.99,39.74,1359.12043192476
37,-80.84,35.21,9,-73.19,41.18,585.14483417816
37,-80.84,35.21,10,-75.55,39.74,426.606272960323
37,-80.84,35.21,11,-77.03,38.89,329.696336929035
37,-80.84,35.21,12,-81.66,30.33,339.650287647299
37,-80.84,35.21,13,-84.39,33.75,226.228292084975
37,-80.84,35.21,15,-157.86,21.3,4681.13961501985
37,-80.84,35.21,16,-116.2,43.62,1962.32695686554
37,-80.84,35.21,17,-87.63,41.88,588.600215062634
37,-80.84,35.21,18,-86.15,39.77,428.828457125075
37,-80.84,35.21,19,-93.61,41.58,819.362825120251
37,-80.84,35.21,20,-97.33,37.69,933.066039507452
37,-80.84,35.21,21,-85.65,38.21,337.709096852934
37,-80.84,35.21,22,-90.03,29.98,645.476769075064
37,-80.84,35.21,23,-70.3,43.68,810.645096025041
37,-80.84,35.21,24,-76.62,39.31,366.029003787803
37,-80.84,35.21,25,-71.08,42.33,719.49777421967
37,-80.84,35.21,26,-83.08,42.36,507.758374808312
37,-80.84,35.21,27,-93.27,44.98,940.311415946092
37,-80.84,35.21,28,-90.2,32.31,574.39556899599
37,-80.84,35.21,29,-94.56,39.03,801.152200822137
37,-80.84,35.21,30,-108.52,45.79,1619.15236859098
37,-80.84,35.21,31,-96.02,41.26,923.448853350034
37,-80.84,35.21,32,-115.19,36.17,1922.97671672696
37,-80.84,35.21,33,-71.45,42.99,735.789207886771
37,-80.84,35.21,34,-74.18,40.74,526.620011012267
37,-80.84,35.21,35,-106.66,35.1,1457.70752029675
37,-80.84,35.21,36,-73.98,40.67,530.889331135259
37,-80.84,35.21,37,-80.84,35.21,0
37,-80.84,35.21,38,-96.81,46.89,1155.75027866772
37,-80.84,35.21,39,-82.99,39.96,348.155949479562
37,-80.84,35.21,40,-97.5,35.52,939.927495830416
37,-80.84,35.21,41,-122.67,45.52,2290.23568584163
37,-80.84,35.21,42,-75.15,39.96,452.379273728397
37,-80.84,35.21,44,-71.41,41.82,684.078224657686
37,-80.84,35.21,45,-79.94,32.79,174.611657870689
37,-80.84,35.21,46,-96.73,43.54,1023.87631463666
37,-80.84,35.21,47,-86.77,36.15,339.743939436512
37,-80.84,35.21,48,-95.39,29.73,928.768767269824
37,-80.84,35.21,49,-111.89,40.77,1728.02835076553
37,-80.84,35.21,50,-73.21,44.47,756.05214517575
37,-80.84,35.21,51,-76.12,36.81,286.450797298504
37,-80.84,35.21,53,-122.33,47.6,2286.25041069063
37,-80.84,35.21,54,-81.63,38.35,220.90794876051
37,-80.84,35.21,55,-87.91,43.04,659.789217300623
37,-80.84,35.21,56,-104.82,41.13,1362.97311430594
38,-96.81,46.89,1,-86.81,33.52,1061.38510272291
38,-96.81,46.89,2,-149.9,61.22,2295.40042790403
38,-96.81,46.89,4,-112.07,33.45,1225.25399113069
38,-96.81,46.89,5,-92.29,34.75,870.173009207421
38,-96.81,46.89,6,-118.24,34.05,1427.1642062383
38,-96.81,46.89,8,-104.99,39.74,642.420810140786
38,-96.81,46.89,9,-73.19,41.18,1235.16209984147
38,-96.81,46.89,10,-75.55,39.74,1174.90041606379
38,-96.81,46.89,11,-77.03,38.89,1141.22300802558
38,-96.81,46.89,12,-81.66,30.33,1400.66085301068
38,-96.81,46.89,13,-84.39,33.75,1116.03810434841
38,-96.81,46.89,15,-157.86,21.3,3805.49142949193
38,-96.81,46.89,16,-116.2,43.62,969.606290893496
38,-96.81,46.89,17,-87.63,41.88,570.565050153151
38,-96.81,46.89,18,-86.15,39.77,726.933439393817
38,-96.81,46.89,19,-93.61,41.58,399.470502638144
38,-96.81,46.89,20,-97.33,37.69,635.551534741268
38,-96.81,46.89,21,-85.65,38.21,825.038180719955
38,-96.81,46.89,22,-90.03,29.98,1221.82159031498
38,-96.81,46.89,23,-70.3,43.68,1304.75739416014
38,-96.81,46.89,24,-76.62,39.31,1142.92560670332
38,-96.81,46.89,25,-71.08,42.33,1301.16086982613
38,-96.81,46.89,26,-83.08,42.36,744.455090806747
38,-96.81,46.89,27,-93.27,44.98,215.608496810195
38,-96.81,46.89,28,-90.2,32.31,1064.94360641405
38,-96.81,46.89,29,-94.56,39.03,554.366557430689
38,-96.81,46.89,30,-108.52,45.79,564.766269831841
38,-96.81,46.89,31,-96.02,41.26,390.689176574805
38,-96.81,46.89,32,-115.19,36.17,1201.44284583708
38,-96.81,46.89,33,-71.45,42.99,1266.65124980463
38,-96.81,46.89,34,-74.18,40.74,1203.13529976025
38,-96.81,46.89,35,-106.66,35.1,961.132929413391
38,-96.81,46.89,36,-73.98,40.67,1214.67272585393
38,-96.81,46.89,37,-80.84,35.21,1155.75027866772
38,-96.81,46.89,38,-96.81,46.89,0
38,-96.81,46.89,39,-82.99,39.96,842.102663828285
38,-96.81,46.89,40,-97.5,35.52,785.441118527326
38,-96.81,46.89,41,-122.67,45.52,1238.09036221712
38,-96.81,46.89,42,-75.15,39.96,1185.15790630371
38,-96.81,46.89,44,-71.41,41.82,1299.66357502051
38,-96.81,46.89,45,-79.94,32.79,1317.70201753728
38,-96.81,46.89,46,-96.73,43.54,231.372845295167
38,-96.81,46.89,47,-86.77,36.15,904.187108785984
38,-96.81,46.89,48,-95.39,29.73,1186.06807895236
38,-96.81,46.89,49,-111.89,40.77,861.958189608789
38,-96.81,46.89,50,-73.21,44.47,1150.17052066387
38,-96.81,46.89,51,-76.12,36.81,1268.16464659973
38,-96.81,46.89,53,-122.33,47.6,1196.1046222
38,-96.81,46.89,54,-81.63,38.35,969.938868164868
38,-96.81,46.89,55,-87.91,43.04,510.454214121009
38,-96.81,46.89,56,-104.82,41.13,562.870269539452
39,-82.99,39.96,1,-86.81,33.52,491.947192651864
39,-82.99,39.96,2,-149.9,61.22,3113.86601091953
39,-82.99,39.96,4,-112.07,33.45,1667.52051940449
39,-82.99,39.96,5,-92.29,34.75,624.901716437987
39,-82.99,39.96,6,-118.24,34.05,1978.20498365478
39,-82.99,39.96,8,-104.99,39.74,1167.02041704444
39,-82.99,39.96,9,-73.19,41.18,522.183587776505
39,-82.99,39.96,10,-75.55,39.74,395.814531917377
39,-82.99,39.96,11,-77.03,38.89,327.243687187771
39,-82.99,39.96,12,-81.66,30.33,668.100965852917
39,-82.99,39.96,13,-84.39,33.75,435.174229477862
39,-82.99,39.96,15,-157.86,21.3,4510.90065011558
39,-82.99,39.96,16,-116.2,43.62,1722.07914602927
39,-82.99,39.96,17,-87.63,41.88,276.598319386976
39,-82.99,39.96,18,-86.15,39.77,168.505044199561
39,-82.99,39.96,19,-93.61,41.58,567.841249570379
39,-82.99,39.96,20,-97.33,37.69,788.536435713673
39,-82.99,39.96,21,-85.65,38.21,187.132606360423
39,-82.99,39.96,22,-90.03,29.98,794.879360489284
39,-82.99,39.96,23,-70.3,43.68,702.721805612805
39,-82.99,39.96,24,-76.62,39.31,342.663174953748
39,-82.99,39.96,25,-71.08,42.33,641.83381512192
39,-82.99,39.96,26,-83.08,42.36,165.684792788235
39,-82.99,39.96,27,-93.27,44.98,628.534219837866
39,-82.99,39.96,28,-90.2,32.31,663.414290296083
39,-82.99,39.96,29,-94.56,39.03,621.292477921018
39,-82.99,39.96,30,-108.52,45.79,1350.47940447639
39,-82.99,39.96,31,-96.02,41.26,690.374894776572
39,-82.99,39.96,32,-115.19,36.17,1765.41060709592
39,-82.99,39.96,33,-71.45,42.99,633.760771059071
39,-82.99,39.96,34,-74.18,40.74,467.975685351403
39,-82.99,39.96,35,-106.66,35.1,1338.13256713653
39,-82.99,39.96,36,-73.98,40.67,478.178933871574
39,-82.99,39.96,37,-80.84,35.21,348.155949479562
39,-82.99,39.96,38,-96.81,46.89,842.102663828285
39,-82.99,39.96,39,-82.99,39.96,0
39,-82.99,39.96,40,-97.5,35.52,850.382515811062
39,-82.99,39.96,41,-122.67,45.52,2033.60380431756
39,-82.99,39.96,42,-75.15,39.96,416.109005981709
39,-82.99,39.96,44,-71.41,41.82,619.313888391836
39,-82.99,39.96,45,-79.94,32.79,522.716549737141
39,-82.99,39.96,46,-96.73,43.54,750.781463667473
39,-82.99,39.96,47,-86.77,36.15,333.91316197636
39,-82.99,39.96,48,-95.39,29.73,994.998178445842
39,-82.99,39.96,49,-111.89,40.77,1519.38825186242
39,-82.99,39.96,50,-73.21,44.47,589.879611925961
39,-82.99,39.96,51,-76.12,36.81,431.450019796617
39,-82.99,39.96,53,-122.33,47.6,2013.71153766797
39,-82.99,39.96,54,-81.63,38.35,132.926897193317
39,-82.99,39.96,55,-87.91,43.04,332.065614519982
39,-82.99,39.96,56,-104.82,41.13,1148.88288978335
40,-97.5,35.52,1,-86.81,33.52,624.93323943931
40,-97.5,35.52,2,-149.9,61.22,2876.41941443971
40,-97.5,35.52,4,-112.07,33.45,842.943896621996
40,-97.5,35.52,5,-92.29,34.75,299.743299175183
40,-97.5,35.52,6,-118.24,34.05,1181.68097407475
40,-97.5,35.52,8,-104.99,39.74,503.165386593699
40,-97.5,35.52,9,-73.19,41.18,1371.74414576804
40,-97.5,35.52,10,-75.55,39.74,1235.19620198867
40,-97.5,35.52,11,-77.03,38.89,1150.19861564229
40,-97.5,35.52,12,-81.66,30.33,986.151119018914
40,-97.5,35.52,13,-84.39,33.75,756.243087154966
40,-97.5,35.52,15,-157.86,21.3,3745.11628668391
40,-97.5,35.52,16,-116.2,43.62,1140.38112475322
40,-97.5,35.52,17,-87.63,41.88,689.899142435626
40,-97.5,35.52,18,-86.15,39.77,687.274248023519
40,-97.5,35.52,19,-93.61,41.58,467.967150474304
40,-97.5,35.52,20,-97.33,37.69,149.927707048254
40,-97.5,35.52,21,-85.65,38.21,681.709084041225
40,-97.5,35.52,22,-90.03,29.98,578.407238847974
40,-97.5,35.52,23,-70.3,43.68,1548.24227592687
40,-97.5,35.52,24,-76.62,39.31,1175.04470130895
40,-97.5,35.52,25,-71.08,42.33,1491.96366423141
40,-97.5,35.52,26,-83.08,42.36,907.040286762271
40,-97.5,35.52,27,-93.27,44.98,689.690879724982
40,-97.5,35.52,28,-90.2,32.31,474.051949831297
40,-97.5,35.52,29,-94.56,39.03,291.233820167155
40,-97.5,35.52,30,-108.52,45.79,913.355315957223
40,-97.5,35.52,31,-96.02,41.26,403.965448473563
40,-97.5,35.52,32,-115.19,36.17,992.657968806325
40,-97.5,35.52,33,-71.45,42.99,1481.77532796333
40,-97.5,35.52,34,-74.18,40.74,1316.04619949264
40,-97.5,35.52,35,-106.66,35.1,518.245254103329
40,-97.5,35.52,36,-73.98,40.67,1325.75850587766
40,-97.5,35.52,37,-80.84,35.21,939.927495830416
40,-97.5,35.52,38,-96.81,46.89,785.441118527326
40,-97.5,35.52,39,-82.99,39.96,850.382515811062
40,-97.5,35.52,40,-97.5,35.52,0
40,-97.5,35.52,41,-122.67,45.52,1485.39358546783
40,-97.5,35.52,42,-75.15,39.96,1258.11904653645
40,-97.5,35.52,44,-71.41,41.82,1469.66130556657
40,-97.5,35.52,45,-79.94,32.79,1022.19360563895
40,-97.5,35.52,46,-96.73,43.54,554.80598864534
40,-97.5,35.52,47,-86.77,36.15,603.653793892604
40,-97.5,35.52,48,-95.39,29.73,417.489257693693
40,-97.5,35.52,49,-111.89,40.77,861.979768437004
40,-97.5,35.52,50,-73.21,44.47,1421.89735363465
40,-97.5,35.52,51,-76.12,36.81,1196.12672950159
40,-97.5,35.52,53,-122.33,47.6,1522.92673827336
40,-97.5,35.52,54,-81.63,38.35,898.689067693552
40,-97.5,35.52,55,-87.91,43.04,729.446881200714
40,-97.5,35.52,56,-104.82,41.13,554.498640451828
41,-122.67,45.52,1,-86.81,33.52,2065.45765392866
41,-122.67,45.52,2,-149.9,61.22,1542.94410866454
41,-122.67,45.52,4,-112.07,33.45,1005.2211440943
41,-122.67,45.52,5,-92.29,34.75,1758.12481025952
41,-122.67,45.52,6,-118.24,34.05,825.362692429811
41,-122.67,45.52,8,-104.99,39.74,982.771443166686
41,-122.67,45.52,9,-73.19,41.18,2470.94212757349
41,-122.67,45.52,10,-75.55,39.74,2399.37784065557
41,-122.67,45.52,11,-77.03,38.89,2353.52760472066
41,-122.67,45.52,12,-81.66,30.33,2439.38726053161
