42 000 15 000 HI HAWAII                                 370        587       13450
42 000 19 000 IA IOWA                                   352        706       17402
42 000 44 000 RI RHODE ISLAND                           342        512       15852
42 000 28 000 MS MISSISSIPPI                            312        578       12876
42 000 50 000 VT VERMONT                                296        441       13392
42 000 05 000 AR ARKANSAS                               288        576       16017
42 000 02 000 AK ALASKA                                 274        437       10675
42 000 30 000 MT MONTANA                                232        398       11286
42 000 31 000 NE NEBRASKA                               207        402        9760
42 000 16 000 ID IDAHO                                  183        336       10193
42 000 56 000 WY WYOMING                                163        270       19500
42 000 38 000 ND NORTH DAKOTA                           118        193        4027
42 000 46 000 SD SOUTH DAKOTA                           114        210        7043
44 000 96 000 RI RI Total Mig - US & For              14580      24533      704971
44 000 97 000 RI RI Total Mig - US                    14289      23959      689800
44 000 98 000 RI RI Total Mig - Foreign                 291        574       15170
44 000 44 000 RI RI Non-Migrants                     398371     798921    23558330
44 000 25 000 MA MASSACHUSETTS                         4032       6431      195015
44 000 12 000 FL FLORIDA                               2004       3353       98275
44 000 36 000 NY NEW YORK                              1132       1646       39888
44 000 09 000 CT CONNECTICUT                            991       1599       46355
44 000 06 000 CA CALIFORNIA                             651       1055       34415
44 000 51 000 VA VIRGINIA                               500       1172       32681
44 000 37 000 NC NORTH CAROLINA                         416        855       22669
44 000 48 000 TX TEXAS                                  414        778       22651
44 000 34 000 NJ NEW JERSEY                             398        646       15030
44 000 42 000 PA PENNSYLVANIA                           391        680       19176
44 000 57 000 FR Foreign                                291        574       15170
44 000 13 000 GA GEORGIA                                276        516       13767
44 000 33 000 NH NEW HAMPSHIRE                          259        417       13137
44 000 24 000 MD MARYLAND                               258        424       13232
44 000 23 000 ME MAINE                                  241        405       10186
44 000 45 000 SC SOUTH CAROLINA                         214        359        9853
44 000 04 000 AZ ARIZONA                                165        282        9522
44 000 53 000 WA WASHINGTON                             163        303        8706
44 000 17 000 IL ILLINOIS                               156        261       12727
44 000 08 000 CO COLORADO                               147        256        5887
44 000 39 000 OH OHIO                                   131        228        6325
44 000 47 000 TN TENNESSEE                              108        208        4762
44 000 11 000 DC DISTRICT OF COLUMBIA                    99        117        4350
44 000 26 000 MI MICHIGAN                                87        143        3975
44 000 15 000 HI HAWAII                                  83        201        4401
44 000 32 000 NV NEVADA                                  76        117        3009
44 000 27 000 MN MINNESOTA                               71        108        2820
44 000 50 000 VT VERMONT                                 71        111        2605
44 000 01 000 AL ALABAMA                                 60        120        2599
44 000 18 000 IN INDIANA                                 59         99        3548
44 000 22 000 LA LOUISIANA                               59        107        1972
44 000 29 000 MO MISSOURI                                57         95        3536
44 000 41 000 OR OREGON                                  57         81        2319
44 000 55 000 WI WISCONSIN                               51         78        3495
44 000 10 000 DE DELAWARE                                39         64        1610
44 000 21 000 KY KENTUCKY                                39         72        1836
44 000 35 000 NM NEW MEXICO                              39         62        1969
44 000 40 000 OK OKLAHOMA                                37         78        1348
44 000 49 000 UT UTAH                                    36         66        1723
44 000 05 000 AR ARKANSAS                                28         53         882
44 000 31 000 NE NEBRASKA                                26         49        1494
44 000 20 000 KS KANSAS                                  25         57        1741
44 000 54 000 WV WEST VIRGINIA                           22         24         627
44 000 19 000 IA IOWA                                    21         32         534
44 000 02 000 AK ALASKA                                  18         34         779
44 000 30 000 MT MONTANA                                 14         17         257
44 000 46 000 SD SOUTH DAKOTA                            13         25         325
44 000 16 000 ID IDAHO                                   12         14         470
44 000 56 000 WY WYOMING                                  6          6         122
44 000 28 000 MS MISSISSIPPI                             -1         -1          -1
44 000 38 000 ND NORTH DAKOTA                            -1         -1          -1
45 000 96 000 SC SC Total Mig - US & For              53126     101657     2061364
45 000 97 000 SC SC Total Mig - US                    51582      98618     1996978
45 000 98 000 SC SC Total Mig - Foreign                1544       3039       64387
45 000 45 000 SC SC Non-Migrants                    1571378    3462511    77385387
45 000 37 000 NC NORTH CAROLINA                        9819      19091      366520
45 000 13 000 GA GEORGIA                               6680      13061      234389
45 000 12 000 FL FLORIDA                               5958      10421      221749
45 000 51 000 VA VIRGINIA                              2842       5557      118903
45 000 48 000 TX TEXAS                                 2572       5396      109727
45 000 36 000 NY NEW YORK                              2464       4204       72374
45 000 06 000 CA CALIFORNIA                            1838       3489       78980
45 000 47 000 TN TENNESSEE                             1617       3253       72156
45 000 57 000 FR Foreign                               1544       3039       64387
45 000 42 000 PA PENNSYLVANIA                          1474       2787       58750
45 000 39 000 OH OHIO                                  1444       2668       57415
45 000 24 000 MD MARYLAND                              1040       1861       41744
45 000 01 000 AL ALABAMA                                881       1881       23880
45 000 26 000 MI MICHIGAN                               869       1609       34475
45 000 53 000 WA WASHINGTON                             844       1702       37415
45 000 34 000 NJ NEW JERSEY                             815       1448       31127
45 000 17 000 IL ILLINOIS                               749       1336       36483
45 000 21 000 KY KENTUCKY                               675       1430       27686
45 000 08 000 CO COLORADO                               646       1219       28369
45 000 18 000 IN INDIANA                                613       1212       25909
45 000 25 000 MA MASSACHUSETTS                          596        970       24657
45 000 04 000 AZ ARIZONA                                536       1060       23665
45 000 22 000 LA LOUISIANA                              485       1038       21629
45 000 09 000 CT CONNECTICUT                            468        810       16824
45 000 29 000 MO MISSOURI                               436        873       17724
45 000 54 000 WV WEST VIRGINIA                          426        816       15036
45 000 28 000 MS MISSISSIPPI                            383        812       15933
45 000 15 000 HI HAWAII                                 381        810       15962
45 000 40 000 OK OKLAHOMA                               302        668       11785
45 000 20 000 KS KANSAS                                 299        672       11644
45 000 55 000 WI WISCONSIN                              279        571       13428
45 000 05 000 AR ARKANSAS                               260        557       12815
45 000 32 000 NV NEVADA                                 252        470       10477
45 000 27 000 MN MINNESOTA                              244        477       11792
45 000 02 000 AK ALASKA                                 213        442        8210
45 000 11 000 DC DISTRICT OF COLUMBIA                   212        300        7913
45 000 41 000 OR OREGON                                 210        335        8505
45 000 33 000 NH NEW HAMPSHIRE                          208        367        7571
45 000 19 000 IA IOWA                                   194        383        8162
45 000 35 000 NM NEW MEXICO                             190        388        7992
45 000 49 000 UT UTAH                                   163        354        9163
45 000 23 000 ME MAINE                                  162        318        5907
45 000 10 000 DE DELAWARE                               138        273        5996
45 000 44 000 RI RHODE ISLAND                           117        203        4039
45 000 31 000 NE NEBRASKA                               115        221        4699
45 000 16 000 ID IDAHO                                  106        173        3426
45 000 50 000 VT VERMONT                                 87        137        3121
45 000 56 000 WY WYOMING                                 79        154        3367
45 000 46 000 SD SOUTH DAKOTA                            74        126        2932
45 000 38 000 ND NORTH DAKOTA                            69        104        3047
45 000 30 000 MT MONTANA                                 58        111        1506
46 000 96 000 SD SD Total Mig - US & For              11599      20801      448339
46 000 97 000 SD SD Total Mig - US                    11361      20353      440887
46 000 98 000 SD SD Total Mig - Foreign                 238        448        7452
46 000 46 000 SD SD Non-Migrants                     308464     661571    16965085
46 000 27 000 MN MINNESOTA                             1536       2630       54687
46 000 19 000 IA IOWA                                   838       1502       33183
46 000 31 000 NE NEBRASKA                               812       1443       29515
46 000 38 000 ND NORTH DAKOTA                           689       1237       23305
46 000 08 000 CO COLORADO                               684       1111       23941
46 000 12 000 FL FLORIDA                                626        951       20085
46 000 48 000 TX TEXAS                                  607       1208       37004
46 000 04 000 AZ ARIZONA                                586       1014       25256
46 000 06 000 CA CALIFORNIA                             526        904       16210
46 000 56 000 WY WYOMING                                420        740       14268
46 000 53 000 WA WASHINGTON                             310        568       11750
46 000 29 000 MO MISSOURI                               256        487        9283
46 000 55 000 WI WISCONSIN                              242        463        9918
46 000 57 000 FR Foreign                                238        448        7452
46 000 30 000 MT MONTANA                                231        447        8693
46 000 17 000 IL ILLINOIS                               204        392        7932
46 000 20 000 KS KANSAS                                 204        368        6922
46 000 51 000 VA VIRGINIA                               152        301        8666
46 000 32 000 NV NEVADA                                 151        277        6217
46 000 41 000 OR OREGON                                 149        277        5148
46 000 40 000 OK OKLAHOMA                               135        248        4094
46 000 37 000 NC NORTH CAROLINA                         131        253        7953
46 000 13 000 GA GEORGIA                                127        222        5016
46 000 26 000 MI MICHIGAN                               127        245        4531
46 000 36 000 NY NEW YORK                               119        209        4137
46 000 42 000 PA PENNSYLVANIA                           117        217        4141
46 000 39 000 OH OHIO                                   116        249        4532
46 000 35 000 NM NEW MEXICO                             113        235        4920
46 000 49 000 UT UTAH                                   106        235        4423
46 000 18 000 IN INDIANA                                101        183        6667
46 000 16 000 ID IDAHO                                   99        179        3462
46 000 47 000 TN TENNESSEE                               98        176        3839
46 000 02 000 AK ALASKA                                  96        171        3498
46 000 45 000 SC SOUTH CAROLINA                          82        149        2925
46 000 24 000 MD MARYLAND                                69        129        2975
46 000 05 000 AR ARKANSAS                                65        109        2598
46 000 01 000 AL ALABAMA                                 64        146        4685
46 000 22 000 LA LOUISIANA                               49         92        1398
46 000 21 000 KY KENTUCKY                                46         92        1623
46 000 25 000 MA MASSACHUSETTS                           45         70        1316
46 000 34 000 NJ NEW JERSEY                              41         81        2325
46 000 28 000 MS MISSISSIPPI                             39         71         979
46 000 15 000 HI HAWAII                                  27         50        1591
46 000 54 000 WV WEST VIRGINIA                           26         48         963
46 000 09 000 CT CONNECTICUT                             25         45        1560
46 000 11 000 DC DISTRICT OF COLUMBIA                    19         23        1007
46 000 10 000 DE DELAWARE                                16         28         575
46 000 33 000 NH NEW HAMPSHIRE                           15         36         629
46 000 23 000 ME MAINE                                   13         26         295
46 000 44 000 RI RHODE ISLAND                             6          9         126
46 000 50 000 VT VERMONT                                  6          7         121
47 000 96 000 TN TN Total Mig - US & For              67117     131434     2702041
47 000 97 000 TN TN Total Mig - US                    65801     128916     2650133
47 000 98 000 TN TN Total Mig - Foreign                1316       2518       51909
47 000 47 000 TN TN Non-Migrants                    2205535    4856950   111101177
47 000 12 000 FL FLORIDA                               7291      13083      289496
47 000 13 000 GA GEORGIA                               5981      11723      225262
47 000 28 000 MS MISSISSIPPI                           4500       9581      153004
47 000 48 000 TX TEXAS                                 4406       9134      200403
47 000 21 000 KY KENTUCKY                              4179       8879      136702
47 000 01 000 AL ALABAMA                               3259       6698      132830
47 000 37 000 NC NORTH CAROLINA                        3164       6225      141445
47 000 51 000 VA VIRGINIA                              3000       5893      135808
47 000 06 000 CA CALIFORNIA                            2683       4915      111726
47 000 39 000 OH OHIO                                  2042       3991       85414
47 000 17 000 IL ILLINOIS                              2016       3706       78451
47 000 26 000 MI MICHIGAN                              1968       3893       73526
47 000 05 000 AR ARKANSAS                              1769       3519       59457
47 000 18 000 IN INDIANA                               1641       3311       60467
47 000 45 000 SC SOUTH CAROLINA                        1580       3135       72108
47 000 36 000 NY NEW YORK                              1518       2528       53677
47 000 57 000 FR Foreign                               1316       2518       51909
47 000 29 000 MO MISSOURI                              1309       2606       51771
47 000 22 000 LA LOUISIANA                             1138       2277       41961
47 000 42 000 PA PENNSYLVANIA                          1103       2087       47935
47 000 08 000 CO COLORADO                              1091       2017       51606
47 000 53 000 WA WASHINGTON                             874       1816       40340
47 000 24 000 MD MARYLAND                               840       1631       46222
47 000 04 000 AZ ARIZONA                                839       1582       34274
47 000 40 000 OK OKLAHOMA                               665       1336       23890
47 000 55 000 WI WISCONSIN                              610       1203       26101
47 000 34 000 NJ NEW JERSEY                             517       1010       25721
47 000 25 000 MA MASSACHUSETTS                          501        837       21023
47 000 20 000 KS KANSAS                                 454        981       17758
47 000 27 000 MN MINNESOTA                              445        899       22146
47 000 54 000 WV WEST VIRGINIA                          427        844       14423
47 000 32 000 NV NEVADA                                 422        743       17382
47 000 41 000 OR OREGON                                 385        671       21783
47 000 19 000 IA IOWA                                   335        733       14106
47 000 15 000 HI HAWAII                                 298        612       11602
47 000 35 000 NM NEW MEXICO                             281        532       13051
47 000 09 000 CT CONNECTICUT                            251        472       13442
47 000 49 000 UT UTAH                                   237        546       10074
47 000 02 000 AK ALASKA                                 225        468        8489
47 000 11 000 DC DISTRICT OF COLUMBIA                   215        267       10351
47 000 31 000 NE NEBRASKA                               203        399        5897
47 000 30 000 MT MONTANA                                159        300        7072
47 000 16 000 ID IDAHO                                  147        318        6825
47 000 33 000 NH NEW HAMPSHIRE                          135        232        6273
47 000 23 000 ME MAINE                                  131        237        4542
47 000 46 000 SD SOUTH DAKOTA                           111        227        5116
47 000 56 000 WY WYOMING                                110        188        3475
47 000 10 000 DE DELAWARE                               103        181        6576
47 000 38 000 ND NORTH DAKOTA                            88        160        3227
47 000 50 000 VT VERMONT                                 82        143        2783
47 000 44 000 RI RHODE ISLAND                            73        147        3117
48 000 96 000 TX TX Total Mig - US & For             177637     356888     8563168
48 000 97 000 TX TX Total Mig - US                   169226     339560     8054056
48 000 98 000 TX TX Total Mig - Foreign                8411      17328      509111
48 000 48 000 TX TX Non-Migrants                    8264977   19251628   462263672
48 000 06 000 CA CALIFORNIA                           18070      34901      912052
48 000 12 000 FL FLORIDA                              14220      25376      600006
48 000 22 000 LA LOUISIANA                             9438      19484      372352
48 000 40 000 OK OKLAHOMA                              8986      18957      400860
48 000 57 000 FR Foreign                               8411      17328      509111
48 000 08 000 CO COLORADO                              7147      14546      398033
48 000 13 000 GA GEORGIA                               6685      14322      302502
48 000 36 000 NY NEW YORK                              6196      10197      306039
48 000 51 000 VA VIRGINIA                              5858      12468      361231
48 000 04 000 AZ ARIZONA                               5445      11024      250864
48 000 37 000 NC NORTH CAROLINA                        5367      11512      253512
48 000 35 000 NM NEW MEXICO                            5366      11244      212923
48 000 05 000 AR ARKANSAS                              5262      10782      209384
48 000 53 000 WA WASHINGTON                            5126      10628      261240
48 000 17 000 IL ILLINOIS                              5096       9780      277175
48 000 29 000 MO MISSOURI                              3890       8003      174747
48 000 47 000 TN TENNESSEE                             3859       7951      178916
48 000 39 000 OH OHIO                                  3489       6874      169785
48 000 42 000 PA PENNSYLVANIA                          3357       6798      211205
48 000 26 000 MI MICHIGAN                              3229       6281      122526
48 000 20 000 KS KANSAS                                3157       6987      130862
48 000 24 000 MD MARYLAND                              2792       5520      149870
48 000 01 000 AL ALABAMA                               2718       6016      131406
48 000 28 000 MS MISSISSIPPI                           2361       4910       96532
48 000 32 000 NV NEVADA                                2336       4534      108383
48 000 18 000 IN INDIANA                               2311       4917       94141
48 000 34 000 NJ NEW JERSEY                            2153       4079      134660
48 000 45 000 SC SOUTH CAROLINA                        2102       4419      108794
48 000 27 000 MN MINNESOTA                             1970       3940       89760
48 000 21 000 KY KENTUCKY                              1961       4562       88763
48 000 25 000 MA MASSACHUSETTS                         1855       3109      109611
48 000 15 000 HI HAWAII                                1772       3900       81182
48 000 41 000 OR OREGON                                1729       3189       82222
48 000 55 000 WI WISCONSIN                             1723       3412       80362
48 000 49 000 UT UTAH                                  1467       3342       75718
48 000 19 000 IA IOWA                                  1397       2954       56085
48 000 31 000 NE NEBRASKA                              1279       2754       58407
48 000 02 000 AK ALASKA                                1240       2636       63410
48 000 09 000 CT CONNECTICUT                            884       1639       61415
48 000 16 000 ID IDAHO                                  783       1761       35177
48 000 11 000 DC DISTRICT OF COLUMBIA                   713        945       30341
48 000 56 000 WY WYOMING                                655       1340       30728
48 000 30 000 MT MONTANA                                607       1247       29327
48 000 46 000 SD SOUTH DAKOTA                           570       1150       22932
48 000 38 000 ND NORTH DAKOTA                           534       1178       23147
48 000 54 000 WV WEST VIRGINIA                          503       1027       24880
48 000 33 000 NH NEW HAMPSHIRE                          425        759       23277
48 000 23 000 ME MAINE                                  399        784       17548
48 000 10 000 DE DELAWARE                               336        651       15085
48 000 44 000 RI RHODE ISLAND                           250        490       13325
48 000 50 000 VT VERMONT                                158        281       11354
49 000 96 000 UT UT Total Mig - US & For              29269      66040     1215930
49 000 97 000 UT UT Total Mig - US                    28584      64623     1178449
49 000 98 000 UT UT Total Mig - Foreign                 685       1417       37482
49 000 49 000 UT UT Non-Migrants                     872620    2291424    48773024
49 000 06 000 CA CALIFORNIA                            4364       9627      177235
49 000 04 000 AZ ARIZONA                               2319       5433       88278
49 000 48 000 TX TEXAS                                 2113       5113       98026
49 000 16 000 ID IDAHO                                 1945       4627       69855
49 000 32 000 NV NEVADA                                1797       4122       72350
49 000 53 000 WA WASHINGTON                            1672       3819       69283
49 000 08 000 CO COLORADO                              1599       3486       73102
49 000 12 000 FL FLORIDA                               1067       2139       40561
49 000 41 000 OR OREGON                                 974       2022       35152
49 000 56 000 WY WYOMING                                830       1866       32504
49 000 57 000 FR Foreign                                685       1417       37482
49 000 51 000 VA VIRGINIA                               643       1422       29837
49 000 36 000 NY NEW YORK                               602       1113       23564
49 000 35 000 NM NEW MEXICO                             479       1184       17651
49 000 17 000 IL ILLINOIS                               474       1013       23893
49 000 37 000 NC NORTH CAROLINA                         458        997       19313
49 000 13 000 GA GEORGIA                                423        995       16270
49 000 30 000 MT MONTANA                                421        999       14377
49 000 42 000 PA PENNSYLVANIA                           398        843       17484
49 000 39 000 OH OHIO                                   379        898       17035
49 000 29 000 MO MISSOURI                               374        979       13010
49 000 26 000 MI MICHIGAN                               308        620       10518
49 000 15 000 HI HAWAII                                 300        665        9699
49 000 27 000 MN MINNESOTA                              295        648       12609
49 000 02 000 AK ALASKA                                 293        660       11919
49 000 47 000 TN TENNESSEE                              292        688       13861
49 000 24 000 MD MARYLAND                               277        584       12200
49 000 25 000 MA MASSACHUSETTS                          256        429       11873
49 000 55 000 WI WISCONSIN                              256        535       21329
49 000 40 000 OK OKLAHOMA                               255        660       10915
49 000 18 000 IN INDIANA                                224        563        8799
49 000 31 000 NE NEBRASKA                               212        514        7169
49 000 20 000 KS KANSAS                                 210        489        7387
49 000 45 000 SC SOUTH CAROLINA                         198        484        9777
49 000 19 000 IA IOWA                                   196        487        7120
49 000 01 000 AL ALABAMA                                182        447        7815
49 000 38 000 ND NORTH DAKOTA                           166        467        8490
49 000 34 000 NJ NEW JERSEY                             160        330        8959
49 000 05 000 AR ARKANSAS                               157        414        7077
49 000 21 000 KY KENTUCKY                               156        378        5871
49 000 22 000 LA LOUISIANA                              142        338        6367
49 000 09 000 CT CONNECTICUT                            123        258        6342
49 000 46 000 SD SOUTH DAKOTA                           122        275        4398
49 000 28 000 MS MISSISSIPPI                             95        235        2931
49 000 33 000 NH NEW HAMPSHIRE                           86        172        4190
49 000 11 000 DC DISTRICT OF COLUMBIA                    65         94        2440
49 000 54 000 WV WEST VIRGINIA                           62        158        3043
49 000 50 000 VT VERMONT                                 54         83        1979
49 000 23 000 ME MAINE                                   51        115        2350
49 000 10 000 DE DELAWARE                                32         76        1098
49 000 44 000 RI RHODE ISLAND                            28         60        1145
50 000 96 000 VT VT Total Mig - US & For               9543      14385      403893
50 000 97 000 VT VT Total Mig - US                     9359      14112      396481
50 000 98 000 VT VT Total Mig - Foreign                 184        273        7412
50 000 50 000 VT VT Non-Migrants                     253498     499708    13441636
50 000 36 000 NY NEW YORK                              1266       1899       45592
50 000 33 000 NH NEW HAMPSHIRE                         1169       1888       48667
50 000 25 000 MA MASSACHUSETTS                         1130       1491       41863
50 000 12 000 FL FLORIDA                               1007       1439       65541
50 000 06 000 CA CALIFORNIA                             432        589       16564
50 000 09 000 CT CONNECTICUT                            328        484       14453
50 000 37 000 NC NORTH CAROLINA                         325        525       11459
50 000 23 000 ME MAINE                                  321        511       13786
50 000 42 000 PA PENNSYLVANIA                           253        369       11743
50 000 51 000 VA VIRGINIA                               244        400       13777
50 000 08 000 CO COLORADO                               240        328        8882
50 000 48 000 TX TEXAS                                  226        355        6087
50 000 57 000 FR Foreign                                184        273        7412
50 000 34 000 NJ NEW JERSEY                             172        251        7110
50 000 45 000 SC SOUTH CAROLINA                         156        269        6658
50 000 04 000 AZ ARIZONA                                139        244        4831
50 000 53 000 WA WASHINGTON                             137        204        5689
50 000 24 000 MD MARYLAND                               128        191        5954
50 000 13 000 GA GEORGIA                                121        178        4366
50 000 41 000 OR OREGON                                 120        172        4215
50 000 44 000 RI RHODE ISLAND                           109        161        3479
50 000 17 000 IL ILLINOIS                               107        178        5100
50 000 26 000 MI MICHIGAN                               101        175        3715
50 000 47 000 TN TENNESSEE                               98        161        3867
50 000 39 000 OH OHIO                                    96        176        5372
50 000 11 000 DC DISTRICT OF COLUMBIA                    84        106        3668
50 000 35 000 NM NEW MEXICO                              71        103        3120
50 000 27 000 MN MINNESOTA                               64        108        2964
50 000 49 000 UT UTAH                                    63        106        3141
50 000 30 000 MT MONTANA                                 54         76        1299
50 000 02 000 AK ALASKA                                  51         77        1966
50 000 29 000 MO MISSOURI                                44         78        1756
50 000 18 000 IN INDIANA                                 41         92        1654
50 000 32 000 NV NEVADA                                  41         66        2217
50 000 55 000 WI WISCONSIN                               41         71        1795
50 000 56 000 WY WYOMING                                 40         55         972
50 000 22 000 LA LOUISIANA                               38         58        1466
50 000 15 000 HI HAWAII                                  37         50         903
50 000 21 000 KY KENTUCKY                                34         42         928
50 000 19 000 IA IOWA                                    29         52        1438
50 000 10 000 DE DELAWARE                                25         34        1023
50 000 20 000 KS KANSAS                                  25         45        1480
50 000 40 000 OK OKLAHOMA                                25         40         909
50 000 01 000 AL ALABAMA                                 24         46         792
50 000 54 000 WV WEST VIRGINIA                           22         31         918
50 000 16 000 ID IDAHO                                   21         31         493
50 000 05 000 AR ARKANSAS                                17         28        1137
50 000 46 000 SD SOUTH DAKOTA                            16         30         767
50 000 31 000 NE NEBRASKA                                13         28         573
50 000 28 000 MS MISSISSIPPI                             -1         -1          -1
50 000 38 000 ND NORTH DAKOTA                            -1         -1          -1
51 000 96 000 VA VA Total Mig - US & For             114585     219335     6401866
51 000 97 000 VA VA Total Mig - US                   108379     205891     6005780
51 000 98 000 VA VA Total Mig - Foreign                6206      13444      396085
51 000 51 000 VA VA Non-Migrants                    2900854    6223014   200371408
51 000 37 000 NC NORTH CAROLINA                       11378      23086      544192
51 000 24 000 MD MARYLAND                             10834      19417      630087
51 000 12 000 FL FLORIDA                              10560      19740      636291
51 000 06 000 CA CALIFORNIA                            6878      13119      412525
51 000 48 000 TX TEXAS                                 6694      14369      418950
51 000 57 000 FR Foreign                               6206      13444      396085
51 000 36 000 NY NEW YORK                              5544       9035      248307
51 000 11 000 DC DISTRICT OF COLUMBIA                  5463       6876      356787
51 000 13 000 GA GEORGIA                               4497       9015      216750
51 000 42 000 PA PENNSYLVANIA                          4487       7958      239607
51 000 47 000 TN TENNESSEE                             3282       6514      154483
51 000 45 000 SC SOUTH CAROLINA                        3198       6319      181165
51 000 54 000 WV WEST VIRGINIA                         2476       4709       99215
51 000 39 000 OH OHIO                                  2299       4442      115376
51 000 34 000 NJ NEW JERSEY                            2268       4089      124357
51 000 17 000 IL ILLINOIS                              2173       4003      123546
51 000 08 000 CO COLORADO                              2007       3926      131707
51 000 53 000 WA WASHINGTON                            1837       3805      106397
51 000 25 000 MA MASSACHUSETTS                         1694       2738       95853
51 000 21 000 KY KENTUCKY                              1586       3493       95019
51 000 26 000 MI MICHIGAN                              1452       2793       69664
51 000 04 000 AZ ARIZONA                               1383       2554       75704
51 000 01 000 AL ALABAMA                               1357       3010       90550
51 000 29 000 MO MISSOURI                              1069       2210       59692
51 000 15 000 HI HAWAII                                1065       2491       57162
51 000 22 000 LA LOUISIANA                              987       1981       46577
51 000 09 000 CT CONNECTICUT                            952       1859       70004
51 000 18 000 IN INDIANA                                908       1871       49753
51 000 32 000 NV NEVADA                                 708       1351       40619
51 000 27 000 MN MINNESOTA                              689       1309       43099
51 000 40 000 OK OKLAHOMA                               676       1462       29611
51 000 10 000 DE DELAWARE                               670       1181       40931
51 000 20 000 KS KANSAS                                 638       1604       35950
51 000 55 000 WI WISCONSIN                              637       1190       33467
51 000 41 000 OR OREGON                                 618       1054       31426
51 000 28 000 MS MISSISSIPPI                            617       1367       33325
51 000 35 000 NM NEW MEXICO                             557       1179       39874
51 000 49 000 UT UTAH                                   524       1138       29090
51 000 05 000 AR ARKANSAS                               478        997       24538
51 000 02 000 AK ALASKA                                 406        940       19598
51 000 23 000 ME MAINE                                  391        707       22023
51 000 19 000 IA IOWA                                   386        780       19877
51 000 44 000 RI RHODE ISLAND                           363        759       20971
51 000 33 000 NH NEW HAMPSHIRE                          343        682       21994
51 000 31 000 NE NEBRASKA                               315        687       16666
51 000 16 000 ID IDAHO                                  263        595       13885
51 000 30 000 MT MONTANA                                213        417       11982
51 000 50 000 VT VERMONT                                199        314        9203
51 000 46 000 SD SOUTH DAKOTA                           128        262        6126
51 000 56 000 WY WYOMING                                123        282        7086
51 000 38 000 ND NORTH DAKOTA                           109        212        4719
53 000 96 000 WA WA Total Mig - US & For              78690     149725     3597917
53 000 97 000 WA WA Total Mig - US                    75099     142475     3414678
53 000 98 000 WA WA Total Mig - Foreign                3591       7250      183238
53 000 53 000 WA WA Non-Migrants                    2444622    5251310   153514866
53 000 06 000 CA CALIFORNIA                           13333      24688      664350
53 000 41 000 OR OREGON                                9825      17128      375043
53 000 48 000 TX TEXAS                                 5117      10876      236196
53 000 04 000 AZ ARIZONA                               4198       7905      191359
53 000 16 000 ID IDAHO                                 3742       7322      145400
53 000 57 000 FR Foreign                               3591       7250      183238
53 000 12 000 FL FLORIDA                               3334       5686      141247
53 000 08 000 CO COLORADO                              2323       4331      107661
53 000 36 000 NY NEW YORK                              1982       3040       90877
53 000 32 000 NV NEVADA                                1813       3297       81911
53 000 15 000 HI HAWAII                                1770       3606       67510
53 000 51 000 VA VIRGINIA                              1705       3706      108498
53 000 30 000 MT MONTANA                               1641       2963       61156
53 000 02 000 AK ALASKA                                1550       2817       63378
53 000 13 000 GA GEORGIA                               1538       3318       67421
53 000 17 000 IL ILLINOIS                              1455       2675       80312
53 000 37 000 NC NORTH CAROLINA                        1449       2979       60477
53 000 49 000 UT UTAH                                  1385       3007       59039
53 000 42 000 PA PENNSYLVANIA                           925       1648       46444
53 000 26 000 MI MICHIGAN                               903       1648       39978
53 000 45 000 SC SOUTH CAROLINA                         872       1945       61469
53 000 27 000 MN MINNESOTA                              871       1601       37866
53 000 29 000 MO MISSOURI                               867       1762       33808
53 000 39 000 OH OHIO                                   850       1660       49843
53 000 25 000 MA MASSACHUSETTS                          816       1249       46848
53 000 24 000 MD MARYLAND                               812       1672       47734
53 000 47 000 TN TENNESSEE                              801       1675       42909
53 000 40 000 OK OKLAHOMA                               750       1601       28290
53 000 35 000 NM NEW MEXICO                             686       1274       30039
53 000 55 000 WI WISCONSIN                              669       1273       29455
53 000 20 000 KS KANSAS                                 610       1379       28683
53 000 18 000 IN INDIANA                                596       1225       26418
53 000 22 000 LA LOUISIANA                              543       1061       19830
53 000 34 000 NJ NEW JERSEY                             528       1007       38036
53 000 01 000 AL ALABAMA                                488       1092       20516
53 000 19 000 IA IOWA                                   477        823       17178
53 000 21 000 KY KENTUCKY                               431        962       16907
53 000 31 000 NE NEBRASKA                               395        792       14899
53 000 09 000 CT CONNECTICUT                            384        792       26481
53 000 56 000 WY WYOMING                                374        721       13027
53 000 11 000 DC DISTRICT OF COLUMBIA                   346        465       19339
53 000 05 000 AR ARKANSAS                               344        714       12070
53 000 38 000 ND NORTH DAKOTA                           332        643       12438
53 000 46 000 SD SOUTH DAKOTA                           278        583       12772
53 000 28 000 MS MISSISSIPPI                            257        553        8963
53 000 23 000 ME MAINE                                  176        302        6273
53 000 33 000 NH NEW HAMPSHIRE                          158        268        7035
53 000 44 000 RI RHODE ISLAND                           120        227        5762
53 000 50 000 VT VERMONT                                109        178        3819
53 000 54 000 WV WEST VIRGINIA                          103        225        4425
53 000 10 000 DE DELAWARE                                68        111        3290
54 000 96 000 WV WV Total Mig - US & For              17511      31655      696879
54 000 97 000 WV WV Total Mig - US                    17290      31302      690362
54 000 98 000 WV WV Total Mig - Foreign                 221        353        6517
54 000 54 000 WV WV Non-Migrants                     636280    1359154    31115525
54 000 39 000 OH OHIO                                  2671       4907       87190
54 000 51 000 VA VIRGINIA                              2304       4346       97934
